6.888922949808320428e-01,3.663663698982438932e-01,5.514341631503815178e-01,5.265909423452854732e-01,4.072784743509980654e-01,3.250266741886294053e-01,8.188914478828431820e-01,1.102915917232587528e-01,6.449349774170924920e-01,3.254730534114046447e-01,9.212975904332142418e-01,2.975019079528967714e-01,4.807706184242065417e-01,1.721136176496201875e-01,8.672346209718105881e-01,9.205525416381810100e-02,9.777633246246730803e-02,8.715519738550331352e-01,7.595709061016391317e-01,1.474460002221514854e-01,3.657393717586199244e-02,1.730756755725277873e-01,3.320372632640886668e-01,8.953997774594945058e-01,3.089855668732470750e-01,3.036915278550345043e-01,5.307114222865897402e-01,5.634638763073489542e-01,5.668963000437288180e-01,2.479986828302304103e-01,1.275630696938485631e-01,9.763548635659765607e-01,9.768936219817185851e-01,3.100406529345736129e-01,3.812651849955606131e-01,5.311190159093472918e-01,8.528819698475139655e-01,9.786526608983157072e-01,5.478434215368962468e-01,8.250056868379793684e-01,9.836366448808783192e-01,5.079370335566523176e-01,7.949051216810505416e-01,4.255419955774064622e-01,6.203460345775845264e-01,4.177387033545075790e-01,9.462674691409288519e-01,6.208858969070334410e-01,7.097915896612030373e-01,2.092805077925767865e-01,4.594605262344420016e-02,9.685192982282284646e-01,4.519506253594492984e-01,4.495147319775625316e-01,2.826266766435803213e-01,7.360314232872514628e-01,1.639108283926934417e-01,3.300857126449955325e-01,5.341567638647719551e-01,7.790692616037032669e-01,6.333143551470739041e-01,3.635986885564670423e-01,6.735894189999277470e-01,9.181771321360198135e-01,1.365866658788993382e-01,7.296671129248215593e-01,8.479666440547640738e-01,8.976632761762382007e-02,3.716649866322954132e-01,7.763303948767065199e-01,6.630923558424347553e-01,2.473648796662794025e-01,6.771504844992082273e-01,7.688209291450818217e-01,8.172803786279773108e-01,9.272563285631041374e-02,5.719626503238914861e-01,9.082819975464991868e-01,8.535200305274600607e-01,4.621708129140674748e-01,6.888472455085533630e-01,8.428137571180082110e-01,1.418353214936699525e-01,3.714085555078308065e-01,7.418546423990793892e-01,9.016946352201217207e-01,4.707379930404295143e-01,7.418702900343249196e-01,8.032212711438538877e-01,7.685364334211061133e-01,8.183506849539374794e-01,5.175117852360230364e-01,6.172609804866657779e-01,8.955302336710305733e-01,8.798194311942869605e-01,9.490482627725973508e-01,1.284636998090584736e-01,9.688237267415701348e-01,9.732845358008872516e-01,7.948602192802426414e-01
7.825658357146336730e-02,9.967746561228117974e-01,1.862104793288656968e-01,1.616844047796773820e-01,7.072368398697054248e-01,1.118983965719445584e-01,6.011537742965145092e-02,4.380052920284015494e-01,7.929113323453536033e-01,2.446518574151260728e-01,9.210682932067151274e-01,7.128804254147110830e-01,4.959028397546558775e-01,8.138603899763233729e-01,9.373352749886508795e-01,8.159149212777515592e-01,2.686424502894952937e-01,3.867701256281519395e-01,2.350103138303278882e-01,3.431603230740143395e-02,7.561868543718816005e-01,2.198308278194471832e-01,8.009952220544980239e-01,8.529903143576325064e-01,1.413847428262885453e-01,6.395920749503675173e-01,7.180712498762925611e-01,5.751549889155441742e-01,5.003294556130368775e-01,2.016454463844047362e-01,3.119247591211649073e-01,6.982146106194635493e-01,3.567431556123499270e-01,8.867542781520812989e-01,8.501659872263044315e-01,9.709381317410679113e-01,8.143269725079289589e-01,4.182010976138387237e-01,4.814014811378957148e-01,7.835654764098926028e-01,5.857505288623415796e-01,9.204528945888793556e-01,1.573040959181132292e-01,4.596244437735294008e-01,6.818403185719137394e-01,3.536891231674147429e-01,1.407991487358040139e-02,3.940536904354958736e-01,9.553006960843997142e-01,8.362342108435235621e-01,8.440046985809852575e-01,7.875957196905987168e-01,9.064712403255508200e-01,8.610462534987295413e-01,1.138911465728740247e-01,1.219758224052047701e-01,3.412227119833540767e-01,3.913438223797337523e-01,3.839169368767849644e-01,8.025850037920656543e-01,6.786854609813559591e-01,2.221268512085431412e-01,5.699047966927520692e-01,5.779983372719198487e-01,1.612474415333935429e-01,4.663048960009500421e-01,8.400947898246852175e-01,7.224608853089407035e-01,1.131777887462226406e-02,2.639094862213683390e-01,9.830834175790098550e-01,1.862335449006127241e-01,9.538581307925882991e-01,2.510681132762830892e-01,3.508700857188196132e-02,2.812341174798809185e-01,1.230619022060620571e-01,3.665431950425639407e-01,7.872102050504143911e-01,8.009280312982900440e-01,8.651811117561621911e-01,2.300336664651555507e-01,5.735311264818101495e-01,3.829739799660289989e-01,1.421747713056454865e-01,9.581283943085937560e-01,8.029213337731951894e-01,6.519865519869264547e-01,8.663440204615818763e-01,1.675164251638129320e-01,5.204649899076733144e-01,4.669944187952106418e-01,9.744202944852566883e-01,9.623141411723540317e-01,3.913869989552078987e-01,4.133270642280401086e-01,4.861174111852739621e-02,4.978429428749068242e-01,6.360565274575985528e-01,1.452063742432384563e-01
4.769699970883380935e-01,4.514113445529706059e-01,4.543781026218347563e-01,2.555085084429721265e-01,2.121609167241176319e-01,1.618201425468904775e-01,9.212791542739123818e-01,1.676736566014591645e-01,4.930724966744770565e-01,3.997090708739525766e-01,5.081397994323822997e-01,5.468607166597500013e-01,7.820184753733405714e-02,9.245579420417762151e-01,4.060213801510468290e-01,6.993603147549587451e-01,5.008901914759016361e-01,6.130335583533675914e-01,6.964148162671706110e-01,9.005260307619087357e-01,2.275767895734521762e-01,5.966012062236161206e-01,3.531401452119432571e-01,7.376970930138581073e-01,4.095212218602173326e-01,6.359579671732226158e-01,3.203965135748542137e-01,3.247769148640017312e-01,5.663982133629834603e-01,9.897033299648275717e-01,5.383355839553218836e-01,1.803947409353898745e-01,1.223525097736384293e-01,9.243975071761413309e-01,3.638899558902122244e-01,8.334454781327912398e-01,3.632251044178591570e-01,5.310218954181883388e-01,6.799243878556792131e-01,8.814501364122184768e-01,1.635964353765910761e-01,5.336157719634734287e-01,2.960112005961863524e-01,2.675117206415201787e-01,2.862583417981456879e-01,5.645782369841759740e-01,7.640837409490989218e-01,9.914329487598161350e-02,4.773169570399555806e-01,4.678761894405329969e-01,3.390891169981233855e-01,5.564659611908502335e-01,7.210875320554880341e-01,4.281879789634450706e-01,2.192549361865331337e-01,5.383778833372219186e-01,5.507036872710457942e-01,3.748036959596920958e-01,5.657014178348874767e-01,4.380700295406305678e-01,7.526293065247440239e-01,7.777635667575923950e-01,2.480756049519083906e-02,3.033728802393587110e-02,4.898199247594030581e-01,5.140307080454381561e-01,6.650639951395325156e-01,5.957361631513624634e-01,7.271336227653384388e-01,8.870688136857712847e-01,7.893186629149951949e-01,7.546554506721008249e-01,2.117472757968905661e-01,1.225167859323157415e-01,7.596320953105112350e-01,6.322561897946527010e-01,9.924216807148962260e-01,2.116456914303245229e-01,2.244358035098830140e-01,9.727376372396923099e-01,4.025083034041107011e-01,7.984816612576883799e-02,8.172875062026321302e-01,9.221418151404879859e-01,3.165805937610175480e-01,7.967183593834523680e-01,9.170481557790812754e-01,1.854426314922382746e-01,9.482839657719021043e-01,9.303530348129676053e-01,4.163776262632359337e-01,8.442527685945602212e-01,1.463661908648934418e-01,6.783006609290463951e-01,1.282812184032711134e-02,1.816640683456259842e-01,3.010654417041231934e-01,6.652622374396738314e-01,3.973391796462013570e-01,6.102562014986233629e-01
4.817351728499944530e-01,4.530506899522387387e-01,9.847645509607739767e-01,9.577821243699127240e-01,5.754846868191225706e-01,3.217791850936694287e-01,2.887984451701324229e-01,7.310323028272861512e-01,9.594980170832211330e-01,1.127646798241784820e-01,5.075196265621730873e-01,9.470859201291881302e-02,7.295992819661567541e-02,2.223686684053816087e-01,5.163473268262391835e-01,1.465040189651182212e-01,1.206018554295890111e-01,8.600157581679905849e-01,9.503385106321735609e-01,5.615135175782038912e-01,3.228812350461159886e-01,7.169955453806393653e-01,1.082501381797528195e-01,6.454821777199742927e-01,2.327902865734781113e-01,4.443237825696508825e-01,3.356953631034831353e-02,3.940715722987128133e-01,1.303122656171340488e-02,9.497201533858126155e-01,8.849114529258031991e-01,9.520111915396042290e-01,3.103710260251892894e-01,4.551212470686519795e-01,9.034598227831750483e-01,3.673922364054637013e-01,1.243210418974046716e-01,1.967708748720065071e-02,7.278611589289194495e-01,2.081839250654333728e-01,1.724798819129951255e-01,3.318936729944867992e-01,8.027025889593908392e-01,1.330430429459283914e-01,2.776243468184713681e-01,3.164756024772050758e-01,3.323155185619565133e-01,9.944477491661364299e-01,3.320179565344587580e-01,1.451401264202958341e-01,5.866828511436824600e-01,5.026598787511126210e-01,6.527625240290945152e-01,5.353738568725109337e-01,6.556327072643145515e-01,6.054472040847188596e-01,7.956002399587482898e-01,3.712514348700421962e-01,9.509416741562353170e-01,9.140384564714942872e-02,3.201639129967716046e-01,1.414792544043278477e-01,7.596551804943064701e-01,7.208200998632459111e-01,5.282156694004763731e-01,1.482579513923346637e-01,5.683121479700666834e-01,5.577598614841716707e-01,5.514693598984043987e-01,3.492395855541583494e-01,6.032502117720883739e-02,5.649553906595057295e-01,1.856241163445614406e-01,5.069008088638294884e-01,1.830677786005643348e-01,3.821364341633911588e-01,9.994370392228425493e-01,7.028366045227162351e-01,1.050749564008227610e-01,8.575654150953124777e-01,2.936544723044814953e-01,1.352431984538671195e-01,5.494812857307077580e-01,6.932986386506297949e-01,5.564576939130018163e-01,3.823617575512979760e-01,9.043939505327326378e-01,3.821151026808121687e-01,7.908149846798153693e-01,3.768638307306140245e-01,5.470227397877424069e-01,1.458873733750986057e-01,8.482284318957332703e-01,6.364844417147735856e-01,4.522045178113799357e-01,4.545939097578266530e-01,8.916157381147259420e-01,3.289672390085749409e-01,3.787893659105827648e-01,6.648550977853295851e-02
2.915384228731046079e-01,7.883345751813599644e-01,8.972162139880879295e-01,6.319658764316482547e-02,2.221209816143491222e-01,7.725809807306425192e-01,3.801219874044168279e-01,1.411826574001766588e-01,9.223871386727531263e-01,3.897772144889605217e-01,2.026484784612414547e-01,7.697358821788586880e-01,2.479726933320880455e-02,2.078818857333157855e-01,7.624659952641527072e-01,5.351829433800671110e-01,6.510097888389395626e-01,9.553433217964344415e-01,8.339041676801899339e-01,5.874247122578994951e-01,1.599182968328933807e-01,6.269945336389979307e-01,9.922351903295500986e-01,8.180767698282159772e-01,2.696154981148441987e-01,6.747253744175032431e-01,5.719383804999589316e-04,6.738260255335822846e-01,9.287276296115255514e-01,6.882595322555621342e-01,7.873767724145134261e-01,5.110369998678762071e-01,4.789702875615958755e-01,9.628583523375805475e-01,9.161735920671515432e-01,7.426222734602665465e-01,5.069500824056017985e-01,8.633845750505019234e-01,8.876896971278182003e-01,7.064954818051299990e-01,3.366466255767972537e-01,1.726962648658236787e-02,5.991029764565527493e-01,8.897051616831653797e-01,6.649294141205664976e-01,1.099134215596967445e-01,9.191104677778907384e-01,9.802265626200988846e-01,5.787519235927999217e-01,1.730169550534085277e-01,5.280481690343820089e-01,7.700604019561568814e-01,1.441418256582962520e-01,5.954769853816260783e-01,9.929722680945274327e-01,2.845594969121751916e-01,9.034685349766456985e-01,7.793126248331523342e-01,1.750193360626285388e-01,2.823738007397512684e-01,2.155408426923883791e-01,1.701140189926220181e-01,2.003187249190913066e-01,2.873118497670160698e-01,4.504680599940169561e-01,1.669187233900363276e-01,6.752275770543422206e-01,4.524210567621548273e-01,4.422443636576702808e-01,8.229292067827386203e-01,8.402261508177071292e-01,7.321150359645836048e-01,6.068979170601795925e-01,9.419997733969498466e-01,9.425524471280528616e-01,8.121061225020034247e-01,2.336406149724186143e-01,3.727870027701012390e-01,2.489207621346936072e-01,7.291092666458767191e-01,6.891188958039056178e-01,2.262687596279726598e-01,2.987727094303214148e-01,1.817139861676184687e-01,4.923561865398061732e-01,5.136594804190068864e-01,4.979767437788669149e-01,7.132590245491571279e-01,4.167281216741700600e-01,4.003222726977637702e-01,6.958171232035464948e-01,3.852054380593996630e-01,9.182259424256897784e-01,4.632229644471447250e-01,7.971799481463215375e-02,5.717585884442952793e-01,2.604166249404964439e-01,9.634001008822182799e-01,8.006112814758803431e-02,2.280124486682878482e-01
9.024734867422026241e-01,7.672437714004760601e-01,3.032073473283228848e-01,8.601286101738921941e-01,2.060200943826122622e-01,8.972422281325141968e-01,3.679532051594445186e-01,1.697228410991451497e-01,7.850342487141345194e-01,8.763054549222123457e-01,8.707183416199425485e-01,6.737266662469056921e-01,2.117323226840996941e-01,6.238207578637345874e-01,2.971024095012851918e-01,9.162848863300980806e-01,5.324898329270233432e-02,5.204601661513647004e-01,2.958818657546220532e-01,8.883499686968134856e-01,8.855241783587833870e-01,7.658607900327407680e-01,7.163361696520749167e-01,9.145853833098782637e-01,2.355105044116723167e-02,4.274260556426087154e-01,3.925684704480042475e-01,8.018998205183295314e-01,8.387365441627683271e-01,1.405943540109947376e-01,6.009507766120695260e-01,2.827418618130204120e-01,2.218997577239983920e-01,7.238121168464730637e-01,8.493537707987977026e-01,9.976684486780875716e-01,9.771243540928331583e-01,3.162951268649352166e-01,9.338704174351094567e-01,4.585954236990043009e-01,2.109632451152310129e-02,1.227947221701443103e-01,5.116555109266061052e-01,8.647164441949917180e-01,6.088028354477852400e-01,3.111453696456816242e-01,2.024658189867369895e-01,2.775442404877365155e-01,9.036583955038330895e-01,7.878212006641190923e-01,1.718407538264721257e-01,1.524011741501629658e-03,4.199890931574830066e-01,7.663998369258188115e-01,6.813170991668887622e-01,4.359224433920627639e-01,4.843664787922390413e-01,3.394759351525453717e-01,9.010345313381582510e-01,2.483022516121033973e-01,3.907208842765037549e-01,6.782107114940628678e-01,3.228610656833178494e-01,5.686076864066345049e-01,8.185294481677558576e-01,8.217750606688278836e-01,3.321110068065424858e-01,9.804931168435582212e-01,4.271948828446957558e-01,5.851326316023641727e-02,1.634460583353498642e-01,9.381827183037723117e-01,8.886192250075122256e-01,5.778579561296519618e-01,9.003029080785573957e-01,2.509061379941933678e-01,5.835953008949593679e-01,3.386753338483936560e-01,3.619676220678066381e-01,1.388556923939525678e-01,4.536298638797685578e-01,5.871793008758696697e-02,5.164615922919363333e-01,6.080404128764892446e-01,6.363827984541834404e-01,7.303547874379023863e-01,2.399142653908842293e-01,3.689693881262817721e-01,9.607322035954065642e-01,1.130713356666042113e-01,7.453380924028039090e-01,2.576064016845155402e-01,6.699704724815698231e-01,1.944856991912848887e-01,1.752972570014451614e-01,4.442952188387273571e-01,9.599052424013913010e-01,1.529267983669353459e-01,6.382721899555341416e-01,6.022729788641354443e-01
3.719701300617616058e-01,6.929311207979793608e-03,3.303447794989431419e-01,7.473444591160935957e-01,3.992360737809342863e-01,9.200178987270474229e-01,1.854646580285306268e-01,2.112836734660115123e-01,3.285334368252234016e-01,1.867302787048038537e-01,7.849248497311845929e-01,5.124077770033440560e-01,7.743794464919208087e-01,1.869453115960552081e-01,6.135979585379418566e-01,4.805244125114549458e-02,5.408470300258837460e-01,5.970490948627059646e-01,6.583991186812676588e-01,5.905968855813621410e-01,8.188098609035521225e-01,6.258566061441803718e-01,2.181224427148364953e-01,3.067795694134588524e-01,4.900342267645119154e-02,5.126694019600085417e-01,4.738895297927183670e-01,6.643172177759877339e-01,6.131527596663488566e-02,2.784605909174466820e-01,7.642061088967715410e-01,5.916452231701686548e-01,5.983730905692419277e-02,6.308341651589454147e-01,7.560028032298120593e-01,8.952101031083142813e-01,8.501695518757558245e-01,5.639785466791130686e-01,4.130320194477661300e-01,1.350506923918413094e-01,3.678586932673953980e-01,9.933887801048968402e-01,6.746974632354579837e-01,4.775754910938334596e-02,3.291201056069048558e-01,7.651320065746669563e-01,3.496461500119397714e-01,5.515323139534695773e-01,8.784880079820792664e-01,4.461579907035947423e-01,2.204869584610159583e-01,9.018776851298273556e-01,6.907905698329586119e-01,2.582475608812627721e-01,3.174940225671385452e-02,3.455666206981443667e-01,2.916659119512136078e-01,8.235432633591472928e-01,6.183362223801553981e-01,4.802261090251032094e-01,5.655244029059081079e-02,5.406277227928976137e-01,7.756083272659146655e-01,8.570039788241375911e-01,1.477870962500879015e-01,4.337377088695951732e-01,4.044766756267589303e-01,4.565522827705784659e-01,2.587113965065011012e-01,1.513113688901520648e-01,8.100537917333258120e-01,2.782677121102403728e-01,3.253977144409849753e-01,7.058960143321266756e-01,8.716060622857401130e-01,5.149395903158732191e-01,7.637930678572161236e-01,8.696932793735268064e-02,1.011211715828441715e-02,7.135956575097690546e-03,5.133209219112457866e-01,9.842068692852384837e-01,3.733205797000163084e-01,7.040371708013770657e-01,2.947697267597301218e-01,3.413333547936848733e-01,8.217021356970755086e-02,3.077993830423656485e-01,1.509101620867334681e-01,3.932006587109728724e-01,3.352884933649569188e-01,4.972350778787719694e-01,6.576979234077394709e-01,7.601278484675242364e-01,4.448931060898466683e-01,8.379472275149086880e-01,9.959894115210209398e-01,4.145841740464165648e-01,5.110745434134308374e-01,3.794482164493384602e-02
5.808442853353337210e-01,9.886982647186839390e-01,7.144255221020999747e-01,5.738140902030428592e-01,3.706109582173034989e-01,4.249165024556101899e-01,8.817525939712697047e-01,5.849283544380499134e-01,1.265601498859342255e-01,6.642867502047139494e-01,2.835890569565634456e-01,9.456749103124758582e-01,3.123286424145454987e-02,4.809554057144228567e-01,6.985785729215294726e-01,4.480631907274983394e-01,5.265269128993728120e-01,6.525577923562997373e-02,5.202452640828363339e-01,7.684232221384674766e-01,6.856768188701833910e-02,5.081524327307260780e-01,9.393902222874449537e-01,4.926239638732126114e-01,2.811233146094290758e-01,1.226399084577078913e-02,8.503179093319431781e-01,4.302859173326941677e-01,6.455205387833635733e-01,4.725351451819436166e-01,9.568314585565512731e-01,8.502288761313370191e-01,7.749367920530620957e-01,5.907910141947383398e-01,7.263000155061825058e-01,8.807117934323823727e-01,1.546399588896383293e-01,1.534667079172756798e-01,5.210530637929173814e-01,6.031772049371758593e-01,8.774606653679073442e-02,3.049859194833983711e-01,8.090095549489788596e-01,6.014499081635982236e-02,3.622349801652843260e-01,4.438653583835552308e-01,5.604065446185545474e-01,8.203127390136544239e-01,5.372995439755845481e-01,8.373399912455643523e-01,8.379218914895603110e-02,1.223190294052254323e-01,4.169702676472152314e-01,1.080758521107672010e-01,4.532194177898822840e-01,1.482338216862145730e-01,3.409444106051345846e-01,2.489596778346703232e-01,2.939005896601609713e-01,7.103726231827580673e-01,9.349864393381003280e-01,7.343047383782344006e-01,8.978388064351597864e-01,9.584950668838082555e-01,7.993031740065773549e-01,1.203206076089297083e-01,3.305464362816681323e-01,7.600125710495274634e-01,1.512825224201741481e-01,4.311921071431795704e-01,8.735725830276362958e-01,4.462743371505685230e-01,4.859884529078000170e-01,2.188092100497135428e-01,6.880065952744790492e-01,6.446218554646963028e-01,1.434195691790908223e-01,8.278745905399583771e-01,8.809043991216255476e-01,3.662488260423587549e-01,4.338909143792080148e-01,5.955555079823823261e-01,2.706642588776242420e-01,8.551258230798020055e-01,4.052502743257434537e-01,2.789054363559417826e-01,9.395776948374943149e-01,8.625422418847112915e-01,8.120438503100566585e-01,8.974629201531181266e-01,2.706407772482839480e-01,3.601257776190697202e-01,8.320153388551154716e-01,3.746562231686614286e-01,5.985146550816605737e-01,8.561152829409838239e-01,1.233233177916317480e-01,4.339370753063199748e-01,6.819316478644099622e-01,4.713414110861117168e-01
6.281292026452824917e-01,2.157406945861383152e-01,9.957755633516076621e-01,2.154089251616588818e-01,6.248486409504986350e-01,5.237229618182495106e-01,5.731549151744688153e-01,7.231943138179555142e-01,6.924279911645223606e-01,9.933744816458849325e-01,7.023649108050982193e-01,6.299591227049440301e-01,5.696037086482236278e-01,5.489764429184359473e-01,4.961536189031453548e-01,5.546033887728393230e-01,5.469101157139274472e-01,7.444013374485884960e-01,2.578129845582852742e-01,7.305949369347346511e-01,2.699733489365028216e-01,1.067083902042197385e-01,1.072929608379876720e-01,8.450300451241913313e-01,6.845892385217241527e-01,3.989211372391594512e-01,4.455628671858481438e-01,1.541203418700245464e-01,9.491268329277771088e-01,7.641773642889599927e-01,6.236702285203470364e-01,2.927358833595771204e-01,7.076920054316953035e-01,5.593959376894253044e-02,6.487430625279858587e-01,8.121598323488661286e-01,8.917942013433085569e-01,6.759853238486859262e-01,3.226405814513644277e-01,4.269575891963335312e-01,9.551459669524570151e-01,2.166744974301618720e-01,1.945040856564376197e-01,8.231647434032436372e-01,5.369274858222443658e-01,3.718220887731606972e-01,1.736759554591646992e-01,9.095053337730993892e-01,9.005225666071952073e-01,6.399630356180092683e-01,9.052359772632162516e-01,4.883265927566997622e-01,1.688064341447411687e-01,7.530856250694908383e-01,3.909696004581347806e-01,4.987871168208576345e-01,9.599421154140557189e-01,6.702601688002906011e-01,6.420692014180937601e-01,5.733838366624754990e-01,7.838113453034649680e-01,6.003240184189949646e-01,8.249554265028121725e-01,8.650587690351645431e-01,3.195627310360702467e-01,1.635540874866119321e-01,1.320816616735087656e-01,8.530580716413607156e-01,3.526739445601797529e-01,7.104851848202236031e-01,8.503934189435402580e-03,2.350415132537666540e-01,3.046215530818734418e-01,4.239060257328335357e-01,5.835050522742722956e-01,4.519650725375399247e-01,5.049882043256795905e-01,7.214302012879255654e-01,7.275144303908662735e-01,3.560735363057261349e-01,2.310381636062495136e-01,3.183212323285711243e-01,7.626674543092871739e-01,7.050622216608213311e-01,9.722918409119489791e-01,8.591155669613308454e-01,7.106198056583785672e-01,4.176844022847274740e-01,3.817981423769342131e-01,5.938019803326749502e-01,1.971346242987688235e-01,2.483171988573962263e-01,2.789117115573341854e-01,7.196671225605866251e-02,8.564299854695655023e-01,9.284800268381945276e-01,7.507806479054568438e-01,1.450242376829183888e-01,8.213243426390635094e-01,1.163031908700405959e-01
6.138965066758095279e-02,9.281567718186827243e-01,8.379181197349417909e-01,3.549901404374646852e-01,5.187913485800453861e-01,5.549010047818729863e-01,6.619076904279407314e-01,5.288868275843773281e-01,6.548577196082117080e-02,9.510146689611054249e-01,5.153055135665095543e-01,9.971205758896845017e-01,3.904335699519309033e-01,2.107960935876000974e-01,6.105755306856442965e-01,6.272833484607915899e-01,2.629819710090612883e-01,9.937629237670961846e-01,6.490415401712078536e-01,7.313088458920882218e-01,2.984811922522301320e-02,4.772471592362778070e-01,4.120320703621218605e-01,7.232942266500520523e-01,3.320762917872923659e-01,2.765319905558084601e-01,6.438825935892416030e-01,6.798490172075201121e-01,2.304139573003496366e-01,3.090524282300520786e-01,3.411285924389196866e-01,4.882531085474163257e-01,1.893815642405373145e-01,7.177530617906690003e-01,8.222302745526196555e-01,8.940923390024435591e-02,2.144133080697019356e-01,6.830783376168432230e-01,4.905799940323036790e-01,6.096150181049618810e-01,8.950431613380605000e-02,4.581510081024693370e-01,2.971839076267679403e-02,4.420976119362545198e-01,2.214170432295192725e-02,1.049072219598254918e-01,9.744094839875144798e-01,4.248911140358253569e-01,4.626005718193587635e-01,4.452020847554721827e-01,9.702876269052327363e-01,1.497914998665470510e-01,3.604752275129859962e-01,8.548744298645970519e-01,2.643659313322980209e-01,7.588732002689689837e-01,1.031602425249333876e-01,1.849644272040381621e-01,2.461645913942098751e-01,6.033581374553088628e-01,9.311475259812240779e-04,9.295438105044908639e-01,4.610687713923663500e-01,9.521514941187233516e-01,4.449570899683717995e-01,6.713338322935810121e-01,5.094843804872444260e-01,6.444771637642628948e-01,9.139418531723221273e-01,7.168295630086773951e-01,9.003368921860521734e-02,4.178613249145008979e-01,8.818619423639184607e-02,3.239331334719359745e-01,9.266333631080139188e-01,7.769233220910122251e-01,8.478193408678612597e-01,7.426955281660474473e-02,9.502298315665510531e-01,3.069536922459588091e-01,9.530814968592502545e-01,7.418347188763420030e-01,8.294728089906847623e-01,3.228869495445338966e-01,4.311256082989101124e-02,5.245405010252367495e-01,3.247283775118570137e-02,6.854607283161435749e-01,1.088913716835064882e-01,1.546913495041942754e-01,2.965166699338143141e-01,9.241820171869548073e-01,5.504282069698217539e-01,1.356758833633433525e-01,9.393962214210670458e-01,1.538986397272641415e-01,8.003982947417628280e-01,2.510754227611496914e-01,1.799946961078437990e-01,5.650566340804579202e-01
